Central Profile,,,Eastern Profile,,,Western Profile,,
-7987324.492,5623970.255,2.204921315,-7895382.492,5631908.255,2.204921315,-8087866.492,5612064.255,2.204921315
-7987338.081,5624069.328,2.205435462,-7895396.081,5632007.328,2.205435462,-8087880.081,5612163.328,2.205435462
-7987351.67,5624168.4,2.20594949,-7895409.67,5632106.4,2.20594949,-8087893.67,5612262.4,2.20594949
-7987365.258,5624267.473,2.206463398,-7895423.258,5632205.473,2.206463398,-8087907.258,5612361.473,2.206463398
-7987378.847,5624366.545,2.206977186,-7895436.847,5632304.545,2.206977186,-8087920.847,5612460.545,2.206977186
-7987392.436,5624465.617,2.207490855,-7895450.436,5632403.617,2.207490855,-8087934.436,5612559.617,2.207490855
-7987406.025,5624564.69,2.208004404,-7895464.025,5632502.69,2.208004404,-8087948.025,5612658.69,2.208004404
-7987419.614,5624663.762,2.208517833,-7895477.614,5632601.762,2.208517833,-8087961.614,5612757.762,2.208517833
-7987433.203,5624762.835,2.209031144,-7895491.203,5632700.835,2.209031144,-8087975.203,5612856.835,2.209031144
-7987446.792,5624861.907,2.209544335,-7895504.792,5632799.907,2.209544335,-8087988.792,5612955.907,2.209544335
-7987460.38,5624960.979,2.210057407,-7895518.38,5632898.979,2.210057407,-8088002.38,5613054.979,2.210057407
-7987473.969,5625060.052,2.21057036,-7895531.969,5632998.052,2.21057036,-8088015.969,5613154.052,2.21057036
-7987487.558,5625159.124,2.211083194,-7895545.558,5633097.124,2.211083194,-8088029.558,5613253.124,2.211083194
-7987501.147,5625258.197,2.211595909,-7895559.147,5633196.197,2.211595909,-8088043.147,5613352.197,2.211595909
-7987514.736,5625357.269,2.212108505,-7895572.736,5633295.269,2.212108505,-8088056.736,5613451.269,2.212108505
-7987528.325,5625456.342,2.212620982,-7895586.325,5633394.342,2.212620982,-8088070.325,5613550.342,2.212620982
-7987541.914,5625555.414,2.213133341,-7895599.914,5633493.414,2.213133341,-8088083.914,5613649.414,2.213133341
-7987555.502,5625654.486,2.213645581,-7895613.502,5633592.486,2.213645581,-8088097.502,5613748.486,2.213645581
-7987569.091,5625753.559,2.214157702,-7895627.091,5633691.559,2.214157702,-8088111.091,5613847.559,2.214157702
-7987582.68,5625852.631,2.214669706,-7895640.68,5633790.631,2.214669706,-8088124.68,5613946.631,2.214669706
-7987596.269,5625951.704,2.21518159,-7895654.269,5633889.704,2.21518159,-8088138.269,5614045.704,2.21518159
-7987609.858,5626050.776,2.215693357,-7895667.858,5633988.776,2.215693357,-8088151.858,5614144.776,2.215693357
-7987623.447,5626149.848,2.216205005,-7895681.447,5634087.848,2.216205005,-8088165.447,5614243.848,2.216205005
-7987637.035,5626248.921,2.216716536,-7895695.035,5634186.921,2.216716536,-8088179.035,5614342.921,2.216716536
-7987650.624,5626347.993,2.217227948,-7895708.624,5634285.993,2.217227948,-8088192.624,5614441.993,2.217227948
-7987664.213,5626447.066,2.217739242,-7895722.213,5634385.066,2.217739242,-8088206.213,5614541.066,2.217739242
-7987677.802,5626546.138,2.218250419,-7895735.802,5634484.138,2.218250419,-8088219.802,5614640.138,2.218250419
-7987691.391,5626645.21,2.218761478,-7895749.391,5634583.21,2.218761478,-8088233.391,5614739.21,2.218761478
-7987704.98,5626744.283,2.219272419,-7895762.98,5634682.283,2.219272419,-8088246.98,5614838.283,2.219272419
-7987718.569,5626843.355,2.219783242,-7895776.569,5634781.355,2.219783242,-8088260.569,5614937.355,2.219783242
-7987732.157,5626942.428,2.220293948,-7895790.157,5634880.428,2.220293948,-8088274.157,5615036.428,2.220293948
-7987745.746,5627041.5,2.220804536,-7895803.746,5634979.5,2.220804536,-8088287.746,5615135.5,2.220804536
-7987759.335,5627140.573,2.221315008,-7895817.335,5635078.573,2.221315008,-8088301.335,5615234.573,2.221315008
-7987772.924,5627239.645,2.221825361,-7895830.924,5635177.645,2.221825361,-8088314.924,5615333.645,2.221825361
-7987786.513,5627338.717,2.222335598,-7895844.513,5635276.717,2.222335598,-8088328.513,5615432.717,2.222335598
-7987800.102,5627437.79,2.222845718,-7895858.102,5635375.79,2.222845718,-8088342.102,5615531.79,2.222845718
-7987813.69,5627536.862,2.22335572,-7895871.69,5635474.862,2.22335572,-8088355.69,5615630.862,2.22335572
-7987827.279,5627635.935,2.223865605,-7895885.279,5635573.935,2.223865605,-8088369.279,5615729.935,2.223865605
-7987840.868,5627735.007,2.224375374,-7895898.868,5635673.007,2.224375374,-8088382.868,5615829.007,2.224375374
-7987854.457,5627834.079,2.224885026,-7895912.457,5635772.079,2.224885026,-8088396.457,5615928.079,2.224885026
-7987868.046,5627933.152,2.225394561,-7895926.046,5635871.152,2.225394561,-8088410.046,5616027.152,2.225394561
-7987881.635,5628032.224,2.22590398,-7895939.635,5635970.224,2.22590398,-8088423.635,5616126.224,2.22590398
-7987895.224,5628131.297,2.226413281,-7895953.224,5636069.297,2.226413281,-8088437.224,5616225.297,2.226413281
-7987908.812,5628230.369,2.226922467,-7895966.812,5636168.369,2.226922467,-8088450.812,5616324.369,2.226922467
-7987922.401,5628329.442,2.227431536,-7895980.401,5636267.442,2.227431536,-8088464.401,5616423.442,2.227431536
-7987935.99,5628428.514,2.227940489,-7895993.99,5636366.514,2.227940489,-8088477.99,5616522.514,2.227940489
-7987949.579,5628527.586,2.228449325,-7896007.579,5636465.586,2.228449325,-8088491.579,5616621.586,2.228449325
-7987963.168,5628626.659,2.228958045,-7896021.168,5636564.659,2.228958045,-8088505.168,5616720.659,2.228958045
-7987976.757,5628725.731,2.22946665,-7896034.757,5636663.731,2.22946665,-8088518.757,5616819.731,2.22946665
-7987990.346,5628824.804,2.229975138,-7896048.346,5636762.804,2.229975138,-8088532.346,5616918.804,2.229975138
-7988003.934,5628923.876,2.23048351,-7896061.934,5636861.876,2.23048351,-8088545.934,5617017.876,2.23048351
-7988017.523,5629022.948,2.230991767,-7896075.523,5636960.948,2.230991767,-8088559.523,5617116.948,2.230991767
-7988031.112,5629122.021,2.231499907,-7896089.112,5637060.021,2.231499907,-8088573.112,5617216.021,2.231499907
-7988044.701,5629221.093,2.232007932,-7896102.701,5637159.093,2.232007932,-8088586.701,5617315.093,2.232007932
-7988058.29,5629320.166,2.232515842,-7896116.29,5637258.166,2.232515842,-8088600.29,5617414.166,2.232515842
-7988071.879,5629419.238,2.233023636,-7896129.879,5637357.238,2.233023636,-8088613.879,5617513.238,2.233023636
-7988085.467,5629518.31,2.233531314,-7896143.467,5637456.31,2.233531314,-8088627.467,5617612.31,2.233531314
-7988099.056,5629617.383,2.234038877,-7896157.056,5637555.383,2.234038877,-8088641.056,5617711.383,2.234038877
-7988112.645,5629716.455,2.234546325,-7896170.645,5637654.455,2.234546325,-8088654.645,5617810.455,2.234546325
-7988126.234,5629815.528,2.235053658,-7896184.234,5637753.528,2.235053658,-8088668.234,5617909.528,2.235053658
-7988139.823,5629914.6,2.235560875,-7896197.823,5637852.6,2.235560875,-8088681.823,5618008.6,2.235560875
-7988153.412,5630013.673,2.236067977,-7896211.412,5637951.673,2.236067977,-8088695.412,5618107.673,2.236067977
-7988167.001,5630112.745,2.236574965,-7896225.001,5638050.745,2.236574965,-8088709.001,5618206.745,2.236574965
-7988180.589,5630211.817,2.237081837,-7896238.589,5638149.817,2.237081837,-8088722.589,5618305.817,2.237081837
-7988194.178,5630310.89,2.237588595,-7896252.178,5638248.89,2.237588595,-8088736.178,5618404.89,2.237588595
-7988207.767,5630409.962,2.238095238,-7896265.767,5638347.962,2.238095238,-8088749.767,5618503.962,2.238095238
-7988221.356,5630509.035,2.238601766,-7896279.356,5638447.035,2.238601766,-8088763.356,5618603.035,2.238601766
-7988234.945,5630608.107,2.23910818,-7896292.945,5638546.107,2.23910818,-8088776.945,5618702.107,2.23910818
-7988248.534,5630707.179,2.239614479,-7896306.534,5638645.179,2.239614479,-8088790.534,5618801.179,2.239614479
-7988262.123,5630806.252,2.240120664,-7896320.123,5638744.252,2.240120664,-8088804.123,5618900.252,2.240120664
-7988275.711,5630905.324,2.240626734,-7896333.711,5638843.324,2.240626734,-8088817.711,5618999.324,2.240626734
-7988289.3,5631004.397,2.241132691,-7896347.3,5638942.397,2.241132691,-8088831.3,5619098.397,2.241132691
-7988302.889,5631103.469,2.241638533,-7896360.889,5639041.469,2.241638533,-8088844.889,5619197.469,2.241638533
-7988316.478,5631202.542,2.24214426,-7896374.478,5639140.542,2.24214426,-8088858.478,5619296.542,2.24214426
-7988330.067,5631301.614,2.242649874,-7896388.067,5639239.614,2.242649874,-8088872.067,5619395.614,2.242649874
-7988343.656,5631400.686,2.243155374,-7896401.656,5639338.686,2.243155374,-8088885.656,5619494.686,2.243155374
-7988357.244,5631499.759,2.24366076,-7896415.244,5639437.759,2.24366076,-8088899.244,5619593.759,2.24366076
-7988370.833,5631598.831,2.244166032,-7896428.833,5639536.831,2.244166032,-8088912.833,5619692.831,2.244166032
-7988384.422,5631697.904,2.24467119,-7896442.422,5639635.904,2.24467119,-8088926.422,5619791.904,2.24467119
-7988398.011,5631796.976,2.245176235,-7896456.011,5639734.976,2.245176235,-8088940.011,5619890.976,2.245176235
-7988411.6,5631896.048,2.245681166,-7896469.6,5639834.048,2.245681166,-8088953.6,5619990.048,2.245681166
-7988425.189,5631995.121,2.246185984,-7896483.189,5639933.121,2.246185984,-8088967.189,5620089.121,2.246185984
-7988438.778,5632094.193,2.246690688,-7896496.778,5640032.193,2.246690688,-8088980.778,5620188.193,2.246690688
-7988452.366,5632193.266,2.247195279,-7896510.366,5640131.266,2.247195279,-8088994.366,5620287.266,2.247195279
-7988465.955,5632292.338,2.247699756,-7896523.955,5640230.338,2.247699756,-8089007.955,5620386.338,2.247699756
-7988479.544,5632391.41,2.248204121,-7896537.544,5640329.41,2.248204121,-8089021.544,5620485.41,2.248204121
-7988493.133,5632490.483,2.248708372,-7896551.133,5640428.483,2.248708372,-8089035.133,5620584.483,2.248708372
-7988506.722,5632589.555,2.24921251,-7896564.722,5640527.555,2.24921251,-8089048.722,5620683.555,2.24921251
-7988520.311,5632688.628,2.249716535,-7896578.311,5640626.628,2.249716535,-8089062.311,5620782.628,2.249716535
-7988533.899,5632787.7,2.250220448,-7896591.899,5640725.7,2.250220448,-8089075.899,5620881.7,2.250220448
-7988547.488,5632886.773,2.250724247,-7896605.488,5640824.773,2.250724247,-8089089.488,5620980.773,2.250724247
-7988561.077,5632985.845,2.251227934,-7896619.077,5640923.845,2.251227934,-8089103.077,5621079.845,2.251227934
-7988574.666,5633084.917,2.251731508,-7896632.666,5641022.917,2.251731508,-8089116.666,5621178.917,2.251731508
-7988588.255,5633183.99,2.25223497,-7896646.255,5641121.99,2.25223497,-8089130.255,5621277.99,2.25223497
-7988601.844,5633283.062,2.252738319,-7896659.844,5641221.062,2.252738319,-8089143.844,5621377.062,2.252738319
-7988615.433,5633382.135,2.253241555,-7896673.433,5641320.135,2.253241555,-8089157.433,5621476.135,2.253241555
-7988629.021,5633481.207,2.253744679,-7896687.021,5641419.207,2.253744679,-8089171.021,5621575.207,2.253744679
-7988642.61,5633580.279,2.254247691,-7896700.61,5641518.279,2.254247691,-8089184.61,5621674.279,2.254247691
-7988656.199,5633679.352,2.254750591,-7896714.199,5641617.352,2.254750591,-8089198.199,5621773.352,2.254750591
-7988669.788,5633778.424,2.255253378,-7896727.788,5641716.424,2.255253378,-8089211.788,5621872.424,2.255253378
-7988683.377,5633877.497,2.255756054,-7896741.377,5641815.497,2.255756054,-8089225.377,5621971.497,2.255756054
-7988696.966,5633976.569,2.256258617,-7896754.966,5641914.569,2.256258617,-8089238.966,5622070.569,2.256258617
-7988710.555,5634075.642,2.256761069,-7896768.555,5642013.642,2.256761069,-8089252.555,5622169.642,2.256761069
-7988724.143,5634174.714,2.257263408,-7896782.143,5642112.714,2.257263408,-8089266.143,5622268.714,2.257263408
-7988737.732,5634273.786,2.257765636,-7896795.732,5642211.786,2.257765636,-8089279.732,5622367.786,2.257765636
-7988751.321,5634372.859,2.258267753,-7896809.321,5642310.859,2.258267753,-8089293.321,5622466.859,2.258267753
-7988764.91,5634471.931,2.258769757,-7896822.91,5642409.931,2.258769757,-8089306.91,5622565.931,2.258769757
-7988778.499,5634571.004,2.25927165,-7896836.499,5642509.004,2.25927165,-8089320.499,5622665.004,2.25927165
-7988792.088,5634670.076,2.259773432,-7896850.088,5642608.076,2.259773432,-8089334.088,5622764.076,2.259773432
-7988805.676,5634769.148,2.260275102,-7896863.676,5642707.148,2.260275102,-8089347.676,5622863.148,2.260275102
-7988819.265,5634868.221,2.260776661,-7896877.265,5642806.221,2.260776661,-8089361.265,5622962.221,2.260776661
-7988832.854,5634967.293,2.261278109,-7896890.854,5642905.293,2.261278109,-8089374.854,5623061.293,2.261278109
-7988846.443,5635066.366,2.261779445,-7896904.443,5643004.366,2.261779445,-8089388.443,5623160.366,2.261779445
-7988860.032,5635165.438,2.262280671,-7896918.032,5643103.438,2.262280671,-8089402.032,5623259.438,2.262280671
-7988873.621,5635264.51,2.262781785,-7896931.621,5643202.51,2.262781785,-8089415.621,5623358.51,2.262781785
-7988887.21,5635363.583,2.263282788,-7896945.21,5643301.583,2.263282788,-8089429.21,5623457.583,2.263282788
-7988900.798,5635462.655,2.263783681,-7896958.798,5643400.655,2.263783681,-8089442.798,5623556.655,2.263783681
-7988914.387,5635561.728,2.264284462,-7896972.387,5643499.728,2.264284462,-8089456.387,5623655.728,2.264284462
-7988927.976,5635660.8,2.264785133,-7896985.976,5643598.8,2.264785133,-8089469.976,5623754.8,2.264785133
-7988941.565,5635759.873,2.265285694,-7896999.565,5643697.873,2.265285694,-8089483.565,5623853.873,2.265285694
-7988955.154,5635858.945,2.265786143,-7897013.154,5643796.945,2.265786143,-8089497.154,5623952.945,2.265786143
-7988968.743,5635958.017,2.266286483,-7897026.743,5643896.017,2.266286483,-8089510.743,5624052.017,2.266286483
-7988982.331,5636057.09,2.266786712,-7897040.331,5643995.09,2.266786712,-8089524.331,5624151.09,2.266786712
-7988995.92,5636156.162,2.26728683,-7897053.92,5644094.162,2.26728683,-8089537.92,5624250.162,2.26728683
-7989009.509,5636255.235,2.267786838,-7897067.509,5644193.235,2.267786838,-8089551.509,5624349.235,2.267786838
-7989023.098,5636354.307,2.268286736,-7897081.098,5644292.307,2.268286736,-8089565.098,5624448.307,2.268286736
-7989036.687,5636453.379,2.268786524,-7897094.687,5644391.379,2.268786524,-8089578.687,5624547.379,2.268786524
-7989050.276,5636552.452,2.269286201,-7897108.276,5644490.452,2.269286201,-8089592.276,5624646.452,2.269286201
-7989063.865,5636651.524,2.269785769,-7897121.865,5644589.524,2.269785769,-8089605.865,5624745.524,2.269785769
-7989077.453,5636750.597,2.270285227,-7897135.453,5644688.597,2.270285227,-8089619.453,5624844.597,2.270285227
-7989091.042,5636849.669,2.270784575,-7897149.042,5644787.669,2.270784575,-8089633.042,5624943.669,2.270784575
-7989104.631,5636948.742,2.271283813,-7897162.631,5644886.742,2.271283813,-8089646.631,5625042.742,2.271283813
-7989118.22,5637047.814,2.271782941,-7897176.22,5644985.814,2.271782941,-8089660.22,5625141.814,2.271782941
-7989131.809,5637146.886,2.27228196,-7897189.809,5645084.886,2.27228196,-8089673.809,5625240.886,2.27228196
-7989145.398,5637245.959,2.272780869,-7897203.398,5645183.959,2.272780869,-8089687.398,5625339.959,2.272780869
-7989158.987,5637345.031,2.273279669,-7897216.987,5645283.031,2.273279669,-8089700.987,5625439.031,2.273279669
-7989172.575,5637444.104,2.273778359,-7897230.575,5645382.104,2.273778359,-8089714.575,5625538.104,2.273778359
-7989186.164,5637543.176,2.27427694,-7897244.164,5645481.176,2.27427694,-8089728.164,5625637.176,2.27427694
-7989199.753,5637642.248,2.274775412,-7897257.753,5645580.248,2.274775412,-8089741.753,5625736.248,2.274775412
-7989213.342,5637741.321,2.275273774,-7897271.342,5645679.321,2.275273774,-8089755.342,5625835.321,2.275273774
-7989226.931,5637840.393,2.275772028,-7897284.931,5645778.393,2.275772028,-8089768.931,5625934.393,2.275772028
-7989240.52,5637939.466,2.276270172,-7897298.52,5645877.466,2.276270172,-8089782.52,5626033.466,2.276270172
-7989254.108,5638038.538,2.276768207,-7897312.108,5645976.538,2.276768207,-8089796.108,5626132.538,2.276768207
-7989267.697,5638137.61,2.277266134,-7897325.697,5646075.61,2.277266134,-8089809.697,5626231.61,2.277266134
-7989281.286,5638236.683,2.277763951,-7897339.286,5646174.683,2.277763951,-8089823.286,5626330.683,2.277763951
-7989294.875,5638335.755,2.27826166,-7897352.875,5646273.755,2.27826166,-8089836.875,5626429.755,2.27826166
-7989308.464,5638434.828,2.27875926,-7897366.464,5646372.828,2.27875926,-8089850.464,5626528.828,2.27875926
-7989322.053,5638533.9,2.279256751,-7897380.053,5646471.9,2.279256751,-8089864.053,5626627.9,2.279256751
-7989335.642,5638632.973,2.279754134,-7897393.642,5646570.973,2.279754134,-8089877.642,5626726.973,2.279754134
-7989349.23,5638732.045,2.280251408,-7897407.23,5646670.045,2.280251408,-8089891.23,5626826.045,2.280251408
-7989362.819,5638831.117,2.280748574,-7897420.819,5646769.117,2.280748574,-8089904.819,5626925.117,2.280748574
-7989376.408,5638930.19,2.281245632,-7897434.408,5646868.19,2.281245632,-8089918.408,5627024.19,2.281245632
-7989389.997,5639029.262,2.281742581,-7897447.997,5646967.262,2.281742581,-8089931.997,5627123.262,2.281742581
-7989403.586,5639128.335,2.282239422,-7897461.586,5647066.335,2.282239422,-8089945.586,5627222.335,2.282239422
-7989417.175,5639227.407,2.282736155,-7897475.175,5647165.407,2.282736155,-8089959.175,5627321.407,2.282736155
-7989430.764,5639326.479,2.28323278,-7897488.764,5647264.479,2.28323278,-8089972.764,5627420.479,2.28323278
-7989444.352,5639425.552,2.283729297,-7897502.352,5647363.552,2.283729297,-8089986.352,5627519.552,2.283729297
-7989457.941,5639524.624,2.284225706,-7897515.941,5647462.624,2.284225706,-8089999.941,5627618.624,2.284225706
-7989471.53,5639623.697,2.284722007,-7897529.53,5647561.697,2.284722007,-8090013.53,5627717.697,2.284722007
-7989485.119,5639722.769,2.2852182,-7897543.119,5647660.769,2.2852182,-8090027.119,5627816.769,2.2852182
-7989498.708,5639821.842,2.285714286,-7897556.708,5647759.842,2.285714286,-8090040.708,5627915.842,2.285714286
-7989512.297,5639920.914,2.286210264,-7897570.297,5647858.914,2.286210264,-8090054.297,5628014.914,2.286210264
-7989525.885,5640019.986,2.286706134,-7897583.885,5647957.986,2.286706134,-8090067.885,5628113.986,2.286706134
-7989539.474,5640119.059,2.287201897,-7897597.474,5648057.059,2.287201897,-8090081.474,5628213.059,2.287201897
-7989553.063,5640218.131,2.287697552,-7897611.063,5648156.131,2.287697552,-8090095.063,5628312.131,2.287697552
